exclude	exclude.reason	comments	rodent.ds	rodent.sub	animal_id_orig	rodent.session	rodent.session.orig	rodent.run	rodent.species	rodent.strain	rodent.strain.orig	rodent.sex	rodent.age	rodent.weight	main.experimenter.gender	head-plate	body.restrained	free.behaving	anesthesia.before.acquisition	anesthesia.before.acquisition.orig	average.breathing.rate	average.heart.rate	average.temperature	MRI.vendor	MRI.field.strength	MRI.cryocoil	fMRI.sequence	MRI.TR	MRI.TE	MRI.in.plane.resolution (mm)	MRI.slice.thickness	Link.to.paper	Link.to.Download.data	scan	scan_dir	""	FileAddress	corresponding_img	SpatRx	SpatRy	SpatRz	Ghosting	aidaqc.tsnr	aidaqc.dist	fd.mean	total.frames	dropped.frames.gsr1	s1.specific.gsr1	s1.unspecific.gsr1	thal.specific.gsr1	s1.cat.gsr1	thal.cat.gsr1	dropped.frames.gsr2	s1.specific.gsr2	s1.unspecific.gsr2	thal.specific.gsr2	s1.cat.gsr2	thal.cat.gsr2	dropped.frames.gsr3	s1.specific.gsr3	s1.unspecific.gsr3	thal.specific.gsr3	s1.cat.gsr3	thal.cat.gsr3	dropped.frames.wmcsf1	s1.specific.wmcsf1	s1.unspecific.wmcsf1	thal.specific.wmcsf1	s1.cat.wmcsf1	thal.cat.wmcsf1	dropped.frames.wmcsf2	s1.specific.wmcsf2	s1.unspecific.wmcsf2	thal.specific.wmcsf2	s1.cat.wmcsf2	thal.cat.wmcsf2	dropped.frames.wmcsf3	s1.specific.wmcsf3	s1.unspecific.wmcsf3	thal.specific.wmcsf3	s1.cat.wmcsf3	thal.cat.wmcsf3	dropped.frames.aCompCor1	s1.specific.aCompCor1	s1.unspecific.aCompCor1	thal.specific.aCompCor1	s1.cat.aCompCor1	thal.cat.aCompCor1	dropped.frames.aCompCor2	s1.specific.aCompCor2	s1.unspecific.aCompCor2	thal.specific.aCompCor2	s1.cat.aCompCor2	thal.cat.aCompCor2	dropped.frames.aCompCor3	s1.specific.aCompCor3	s1.unspecific.aCompCor3	thal.specific.aCompCor3	s1.cat.aCompCor3	thal.cat.aCompCor3
		from folder part5	4001	400174		1	1	3	rat		Long-Evans	m		300-569	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400174_ses-1_run-3	_split_name_sub-0400174_ses-1_run-3_task-rest_bold	375	/project/4180000.36/awake/bids/rat_complete/sub-0400174/ses-1/func/sub-0400174_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0400174_ses-1_run-3_task-rest_bold_376.png	0.5	1.0	0.5	false	29.69592471510652	0.0233025077968844	0.026212502112110212	600	60	0.06496067875851033	0.044520865158139356	0.01898901704276401	No	No	55	0.06517568885149289	0.045338698901701356	0.002711949862355248	No	No		0.07475966922415614	0.05190044378526648	0.15299659047982145	No	Specific	60	0.07762718700559638	0.043182661664800344	0.018720507421569596	No	No	55	0.07903611647289688	0.043460215113799015	0.0031270842236244757	No	No		0.07799735326421736	0.06770675519299897	0.14728541469017892	No	Specific	60	0.047524042645395136	0.022299761537123864	0.07951148350918265	No	No	55	0.04123328492005187	-0.00029629685942322425	0.06301236176753922	No	No		0.11692897624795456	0.01605353779527977	0.09721896053932558	Specific	No
		from folder part5	4001	400174		1	1	4	rat		Long-Evans	m		300-570	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400174_ses-1_run-4	_split_name_sub-0400174_ses-1_run-4_task-rest_bold	376	/project/4180000.36/awake/bids/rat_complete/sub-0400174/ses-1/func/sub-0400174_ses-1_run-4_task-rest_bold.nii.gz	func_func_sub-0400174_ses-1_run-4_task-rest_bold_377.png	0.5	1.0	0.5	false	29.002761834322303	0.025979122718750892	0.02485291940049611	600	27	0.11591488496923592	0.05858621858504009	0.08419057923793216	Specific	No	26	0.10925537084777401	0.04958268082778706	0.0806959224678876	Specific	No		0.11045493934816888	0.06688822627636284	0.10903821486083885	Specific	Specific	27	0.07129235546306126	0.013150523067112799	0.061691575417698936	No	No	26	0.06583583537415523	0.0051032588659209914	0.06125935718487453	No	No		0.07753948381056973	0.03646558843335965	0.11421614835768419	No	Specific	27	0.06776921289956549	-0.0915688774312533	-0.009884008502211857	No	No	26	0.05513992834133044	-0.0967351682711954	-0.016321575461392165	No	No		0.08048919450692038	-0.10396788664623186	-0.00684640808454453	Spurious	Spurious
		from folder part41	4001	400186		1	1	2	rat		Long-Evans	m		300-521	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400186_ses-1_run-2	_split_name_sub-0400186_ses-1_run-2_task-rest_bold	415	/project/4180000.36/awake/bids/rat_complete/sub-0400186/ses-1/func/sub-0400186_ses-1_run-2_task-rest_bold.nii.gz	func_func_sub-0400186_ses-1_run-2_task-rest_bold_416.png	0.5	1.0	0.5	false	20.87384732496325	0.013579548758571624	0.04138599353194697	600	61	-0.07211033227528725	-0.044210820458673666	-0.0560825728904801	No	No	51	-0.07823257892831956	-0.05822709935534752	-0.037401202345282984	No	No	9	0.07899119247392043	-0.030703713923440998	-0.07018923960276732	No	No	61	-0.08203922050966508	-0.06047285514256611	-0.06657809586337199	No	No	51	-0.0866877260959467	-0.07331322292250353	-0.04776598921844348	No	No	9	0.047309984254003366	-0.017052600858017675	-0.09825106498871544	No	No	61	0.1613532687954198	0.009062711467621866	-0.07048850652197985	Specific	No	51	0.13484031929154106	0.02035400318542253	-0.05345547062242687	Specific	No	9	0.23434192773616	0.04762437511177868	-0.09674753058391927	Specific	No
		from folder part42	4001	400186		1	1	3	rat		Long-Evans	m		300-522	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400186_ses-1_run-3	_split_name_sub-0400186_ses-1_run-3_task-rest_bold	416	/project/4180000.36/awake/bids/rat_complete/sub-0400186/ses-1/func/sub-0400186_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0400186_ses-1_run-3_task-rest_bold_417.png	0.5	1.0	0.5	false	20.699864949919835	0.08408634667376623	0.0539388598733646	600	119	0.018395770236777076	0.3107916795551446	0.00754288792892682	Spurious	Spurious	100	0.01101412501023437	0.2978506840003459	-0.037329739357194795	Spurious	Spurious	19	-0.13510153901890454	0.19904805847220636	-0.02589556876817861	Spurious	Spurious	119	0.030333246123416358	0.3586883236420386	0.022312536213451535	Spurious	Spurious	100	0.011806081424751988	0.34689840876421135	-0.049725438791678296	Spurious	Spurious	19	-0.12307453156731	0.23275389212373307	-0.06076562792345441	Spurious	Spurious	119	-0.07893435389804107	0.29989975108123956	0.056727873652051786	Spurious	Spurious	100	-0.14777784382531917	0.25059922187559125	-0.01395051850027127	Spurious	Spurious	19	0.04591863318363314	0.3242352623172961	-0.11355560822271778	Spurious	Spurious
		from folder part43	4001	400187	rat100	1	1	1	rat		Long-Evans	m		300-523	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400187_ses-1_run-1	_split_name_sub-0400187_ses-1_run-1_task-rest_bold	417	/project/4180000.36/awake/bids/rat_complete/sub-0400187/ses-1/func/sub-0400187_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0400187_ses-1_run-1_task-rest_bold_418.png	0.5	1.0	0.5	false	25.697805981900093	0.050970868793528405	0.024195636312661462	600	60	0.4918337945071854	-0.013006891736235609	-0.11407953217585437	Specific	Spurious	59	0.49532849462961415	-0.019790230658898896	-0.1105042353057517	Specific	Spurious	5	0.4407872512164157	-0.033722865545804684	-0.04122788323676252	Specific	No	60	0.40336977199107277	0.004750572973555363	-0.06113076137950828	Specific	No	59	0.40714022339772077	-0.0016299018964498397	-0.05769322810351895	Specific	No	5	0.405997962729447	-0.056630994375234556	-0.024168255703462375	Specific	No	60	0.21972214501009985	0.0434963359819418	0.12324036957334145	Specific	Specific	59	0.22153402894613758	0.04132807971259397	0.12470957177906827	Specific	Specific	5	0.22649931552313507	-0.0053576189166891245	0.06150123597928028	Specific	No
		from folder part44	4001	400187		1	1	2	rat		Long-Evans	m		300-524	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400187_ses-1_run-2	_split_name_sub-0400187_ses-1_run-2_task-rest_bold	418	/project/4180000.36/awake/bids/rat_complete/sub-0400187/ses-1/func/sub-0400187_ses-1_run-2_task-rest_bold.nii.gz	func_func_sub-0400187_ses-1_run-2_task-rest_bold_419.png	0.5	1.0	0.5	false	25.440387515112526	0.032647840732285896	0.02821445744891345	600	130	-0.03922688082123537	-0.06416851005819353	-0.077881847445623	No	No	130	-0.03922688082123537	-0.06416851005819353	-0.077881847445623	No	No		-0.19681050202762154	0.003291224009090586	-0.15084168312645743	Spurious	Spurious	130	-0.03067351898514481	-0.03758786390705118	-0.0658104197216096	No	No	130	-0.03067351898514481	-0.03758786390705118	-0.0658104197216096	No	No		-0.16908416035332696	0.03690739167088492	-0.12334201478365706	Spurious	Spurious	130	-0.1135899012859091	-0.07861124216464208	-0.03952718977700906	Spurious	No	130	-0.11054852538823691	-0.07250232062080374	-0.03277694434283626	Spurious	No		-0.09340999922062583	-0.01703425106634772	-0.10730305846740963	No	Spurious
		from folder part45	4001	400187		1	1	3	rat		Long-Evans	m		300-525	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400187_ses-1_run-3	_split_name_sub-0400187_ses-1_run-3_task-rest_bold	419	/project/4180000.36/awake/bids/rat_complete/sub-0400187/ses-1/func/sub-0400187_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0400187_ses-1_run-3_task-rest_bold_420.png	0.5	1.0	0.5	false	25.29514934477346	0.025486932887770895	0.02158163392686391	600	35	0.177137337091703	-0.04468496612285802	0.14054209539602444	Specific	Specific	34	0.18137890010325577	-0.03773678468230552	0.14392569295677285	Specific	Specific		0.1597501016501304	-0.007075054438630849	0.1472247995040089	Specific	Specific	35	0.20560647623857692	-0.018011018092262722	0.17402561587107204	Specific	Specific	34	0.21005243197822832	-0.011607476208726517	0.1748992314038482	Specific	Specific		0.17258816217755976	0.022126323930504108	0.18713086955106492	Specific	Specific	35	0.1163654956991651	-0.03748081586246263	0.01041298969621532	Specific	No	34	0.12408583292711131	-0.033949907209332796	0.013674491340534034	Specific	No		0.1286757678898882	0.017052128214454707	0.06659878342975364	Specific	No
		from folder part47	4001	400188		1	1	2	rat		Long-Evans	m		300-527	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400188_ses-1_run-2	_split_name_sub-0400188_ses-1_run-2_task-rest_bold	421	/project/4180000.36/awake/bids/rat_complete/sub-0400188/ses-1/func/sub-0400188_ses-1_run-2_task-rest_bold.nii.gz	func_func_sub-0400188_ses-1_run-2_task-rest_bold_422.png	0.5	1.0	0.5	false	23.124115168208323	0.08052927765143549	0.0491269732508178	600	80	-0.16354943665328203	0.24672488579451704	-0.10760585278649715	Spurious	Spurious	58	-0.18066562144437534	0.24878460998385238	-0.13182436740991785	Spurious	Spurious	14	0.012112511393954363	0.1251148187478048	-0.2374919012011421	Spurious	Spurious	80	-0.16152541052210678	0.2430328089073797	-0.11829708461878032	Spurious	Spurious	58	-0.17896492499627872	0.2476223833997699	-0.13777168281230553	Spurious	Spurious	14	0.025954228846576655	0.12629424443526047	-0.24572232928160986	Spurious	Spurious	80	-0.16670104827106627	0.33232119245672087	-0.03776408460092064	Spurious	Spurious	58	-0.1660139039265417	0.338537556897752	-0.03713384621773865	Spurious	Spurious	14	-0.013830222797416459	0.46715171274589	-0.2248962502634263	Spurious	Spurious
		from folder part48	4001	400188		1	1	3	rat		Long-Evans	m		300-528	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400188_ses-1_run-3	_split_name_sub-0400188_ses-1_run-3_task-rest_bold	422	/project/4180000.36/awake/bids/rat_complete/sub-0400188/ses-1/func/sub-0400188_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0400188_ses-1_run-3_task-rest_bold_423.png	0.5	1.0	0.5	false	22.63420408003405	0.09506960498291057	0.058937147535631125	600	166	-0.05669280055203875	0.10218323193294139	-0.23998152432519193	Spurious	Spurious	146	-0.0688051140578074	0.10990687140109939	-0.2520013455503635	Spurious	Spurious	23	0.17647358204554028	0.2620734824154194	-0.13627425300606863	Non-specific	Spurious	166	-0.04725464849345865	0.12031051320669957	-0.18139223748069846	Spurious	Spurious	146	-0.05901761393511147	0.13087788836568476	-0.2011997658517709	Spurious	Spurious	23	0.24312663469570223	0.36906321886663	-0.14048527893640247	Non-specific	Spurious	166	-0.023369756189463072	0.0940205286479434	-0.1819771672264857	No	Spurious	146	-0.028870044098392566	0.10221819020449849	-0.20241264870138712	Spurious	Spurious	23	0.3256946268871652	0.33589866366554283	-0.10208085961208474	Non-specific	Spurious
			2004	200400	F228	1		1	rat		Long Evans	f	257	309	m	y	y	n	n		n/a	n/a	n/a	Bruker		y	GE-EPI	1500	15		0,4			sub-0200400_ses-1_run-1	_split_name_sub-0200400_ses-1_run-1_task-rest_bold	174	/project/4180000.36/awake/bids/rat_complete/sub-0200400/ses-1/func/sub-0200400_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200400_ses-1_run-1_task-rest_bold_175.png	0.4	0.4	0.4	false	20.405703101828685	0.030695813083872835	0.013595599857847307	400	82	-0.056674777591378366	-0.15645084094785128	-0.08640802821506939	Spurious	Spurious	82	-0.056674777591378366	-0.15645084094785128	-0.08640802821506939	Spurious	Spurious		-0.10869425359052809	-0.0902021631889033	-0.006485055512926523	Spurious	No	82	-0.07079829881340317	-0.15909189608380422	-0.07662704331027917	Spurious	Spurious	82	-0.07079829881340317	-0.15909189608380422	-0.07662704331027917	Spurious	Spurious		-0.11960595270675684	-0.10337783581897635	0.007343041992272033	Spurious	Spurious	82	0.043602851219821014	-0.24377037610314273	-0.14905072369000263	Spurious	Spurious	82	-0.01312974143219713	-0.15459890867614084	-0.043155381668185964	Spurious	Spurious		-0.050863351489200286	-0.18403239241612745	-0.21892249182496912	Spurious	Spurious
			2004	200400	F228	1		2	rat		Long Evans	f	257	309	m	y	y	n	n		n/a	n/a	n/a	Bruker		y	GE-EPI	1500	15		0,4			sub-0200400_ses-1_run-2	_split_name_sub-0200400_ses-1_run-2_task-rest_bold	175	/project/4180000.36/awake/bids/rat_complete/sub-0200400/ses-1/func/sub-0200400_ses-1_run-2_task-rest_bold.nii.gz	func_func_sub-0200400_ses-1_run-2_task-rest_bold_176.png	0.4	0.4	0.4	false	20.80852443316712	0.031954110886100756	0.014210779250205405	400	64	0.029291794417478444	-0.06186548067636566	-0.07043121659305729	No	No	64	0.029291794417478444	-0.06186548067636566	-0.07043121659305729	No	No		-0.060052227812704806	-0.027974163082164372	-0.011923372320303775	No	No	64	0.022772987149327132	-0.05611771172395274	-0.08312728376428143	No	No	64	0.022772987149327132	-0.05611771172395274	-0.08312728376428143	No	No		-0.06081886718660429	-0.025098767134561314	-0.012860676540946109	No	No	64	0.05632717391009137	-0.1284333912872844	-0.15895536785085274	Spurious	Spurious	64	0.18865543915591707	-0.0680237201567455	-0.1506717259757222	Specific	Spurious		0.06330666193577202	-0.06953514906782694	-0.05925840928630844	No	No
			2004	200400	F228	1		3	rat		Long Evans	f	257	309	m	y	y	n	n		n/a	n/a	n/a	Bruker		y	GE-EPI	1500	15		0,4			sub-0200400_ses-1_run-3	_split_name_sub-0200400_ses-1_run-3_task-rest_bold	176	/project/4180000.36/awake/bids/rat_complete/sub-0200400/ses-1/func/sub-0200400_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0200400_ses-1_run-3_task-rest_bold_177.png	0.4	0.4	0.4	false	17.121694201474448	0.04518448944795661	0.0280830440872229	400	64	-0.04254316174747301	-0.078328894034586	0.1298291821422953	No	Specific	54	-0.023159642483030287	-0.0822378220199377	0.12731128902753813	No	Specific		0.01959331603720919	-0.05495661599236488	0.013975857994389418	No	No	64	-0.044013337317469224	-0.08181681823870887	0.13008983512436068	No	Specific	54	-0.024089063996125586	-0.08438030210465057	0.127303281807045	No	Specific		0.020223622560397	-0.0473700060821095	0.01650686026818538	No	No	64	-0.061653500657339544	-0.17870366581364355	0.11919355904372694	Spurious	Specific	54	-0.008629750693489441	-0.21839360454111736	0.18554124413505535	Spurious	Specific		-0.012878903212735287	-0.17465082752468541	0.14800947951929594	Spurious	Specific
			2004	200400	F228	1		4	rat		Long Evans	f	257	309	m	y	y	n	n		n/a	n/a	n/a	Bruker		y	GE-EPI	1500	15		0,4			sub-0200400_ses-1_run-4	_split_name_sub-0200400_ses-1_run-4_task-rest_bold	177	/project/4180000.36/awake/bids/rat_complete/sub-0200400/ses-1/func/sub-0200400_ses-1_run-4_task-rest_bold.nii.gz	func_func_sub-0200400_ses-1_run-4_task-rest_bold_178.png	0.4	0.4	0.4	false	20.72103271254146	0.026479697737242933	0.01351657971095217	400	83	-0.2553180197261227	0.25438354677805447	-0.15044362617311358	Spurious	Spurious	83	-0.2553180197261227	0.25438354677805447	-0.15044362617311358	Spurious	Spurious		-0.20809988944193156	0.15003770997452068	-0.021525360690956893	Spurious	Spurious	83	-0.25790198128412295	0.2416895235545872	-0.14466283007449618	Spurious	Spurious	83	-0.25790198128412295	0.2416895235545872	-0.14466283007449618	Spurious	Spurious		-0.19948174478319125	0.19165651328229197	-0.040127491491842256	Spurious	Spurious	83	-0.12967175941085088	0.13350435362591628	-0.22572127897270317	Spurious	Spurious	83	-0.29178848043618844	0.0901963687791388	-0.13720712433292703	Spurious	Spurious		-0.15980864458963784	0.20014817586340966	-0.0019883691608013616	Spurious	Spurious
			2004	200401	F229	1		1	rat		Long Evans	f	257	310	m	y	y	n	n		n/a	n/a	n/a	Bruker		y	GE-EPI	1500	15		0,4			sub-0200401_ses-1_run-1	_split_name_sub-0200401_ses-1_run-1_task-rest_bold	426	/project/4180000.36/awake/bids/rat_complete/sub-0200401/ses-1/func/sub-0200401_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200401_ses-1_run-1_task-rest_bold_427.png	0.4	0.4	0.4	false	20.944343557161712	0.030069893476272185	0.014107544509754771	400	74	0.0711180657191407	0.08651498602642914	-0.06362996492684114	No	No	73	0.07188871321949927	0.08608837124647581	-0.06098346577990733	No	No		0.0064642505452541694	0.0513261565926471	-0.1184941662846482	No	Spurious	74	0.14294513447458732	0.19089068409807622	-0.0211850876811072	Non-specific	Spurious	73	0.14548861527266538	0.19118631644135575	-0.017487499898444645	Non-specific	Spurious		0.10900857829952669	0.13276979180392898	-0.0635745127050451	Non-specific	Spurious	74	-0.017289111996420196	0.16668908827776047	-0.03773166778026571	Spurious	Spurious	73	-0.1628543147610804	0.15829307169735787	-0.09160271974507875	Spurious	Spurious		0.055009999106229654	-0.019694461376778976	-0.11683096013489522	No	Spurious
			2004	200401	F229	1		2	rat		Long Evans	f	257	310	m	y	y	n	n		n/a	n/a	n/a	Bruker		y	GE-EPI	1500	15		0,4			sub-0200401_ses-1_run-2	_split_name_sub-0200401_ses-1_run-2_task-rest_bold	427	/project/4180000.36/awake/bids/rat_complete/sub-0200401/ses-1/func/sub-0200401_ses-1_run-2_task-rest_bold.nii.gz	func_func_sub-0200401_ses-1_run-2_task-rest_bold_428.png	0.4	0.4	0.4	false	20.216086202067505	0.030811845365149332	0.01326594157257329	400	62	0.19809863609954084	0.06462410273227044	-0.14793008358555387	Specific	Spurious	62	0.19809863609954084	0.06462410273227044	-0.14793008358555387	Specific	Spurious		0.2030614636390458	-0.10414898317047784	-0.30124404967284113	Specific	Spurious	62	0.22936688138720568	0.12255328354095771	-0.1302801138908294	Non-specific	Spurious	62	0.22936688138720568	0.12255328354095771	-0.1302801138908294	Non-specific	Spurious		0.23356765583677977	0.0222774514771595	-0.306662810401542	Specific	Spurious	62	0.03984340749762355	0.11996498432065719	-0.10448169181307676	Spurious	Spurious	62	0.13852024429634624	0.12892019717500244	-0.18028666047939115	Non-specific	Spurious		0.1730940445408805	-0.08799016522899657	-0.17272282375417036	Specific	Spurious
			2004	200401	F229	1		3	rat		Long Evans	f	257	310	m	y	y	n	n		n/a	n/a	n/a	Bruker		y	GE-EPI	1500	15		0,4			sub-0200401_ses-1_run-3	_split_name_sub-0200401_ses-1_run-3_task-rest_bold	428	/project/4180000.36/awake/bids/rat_complete/sub-0200401/ses-1/func/sub-0200401_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0200401_ses-1_run-3_task-rest_bold_429.png	0.4	0.4	0.4	false	20.054904518653906	0.02561604796655222	0.016232495986616607	400	88	0.12052959293178818	0.05218309769336481	0.18160931061196142	Specific	Specific	88	0.12052959293178818	0.05218309769336481	0.18160931061196142	Specific	Specific		0.17393425371278456	-0.025620069264884214	0.16386540412333028	Specific	Specific	88	0.18181918533308297	0.12116595890147294	0.1728650118903318	Non-specific	Non-specific	88	0.18181918533308297	0.12116595890147294	0.1728650118903318	Non-specific	Non-specific		0.24235212585913182	0.07251082791300982	0.1387748551199128	Specific	Specific	88	0.1036356551160915	-0.058794673282392865	0.038383420479482025	Specific	No	88	0.1194861603986833	-0.06405008695081481	-0.0016109222764824638	Specific	No		0.1505827671003798	-0.10413494243278336	0.16154558514786094	Specific	Specific
			2004	200401	F229	1		4	rat		Long Evans	f	257	310	m	y	y	n	n		n/a	n/a	n/a	Bruker		y	GE-EPI	1500	15		0,4			sub-0200401_ses-1_run-4	_split_name_sub-0200401_ses-1_run-4_task-rest_bold	429	/project/4180000.36/awake/bids/rat_complete/sub-0200401/ses-1/func/sub-0200401_ses-1_run-4_task-rest_bold.nii.gz	func_func_sub-0200401_ses-1_run-4_task-rest_bold_430.png	0.4	0.4	0.4	false	16.870946735610133	0.01690388157830305	0.013872836256438289	400	26	-0.10385084235948214	0.258662568827199	0.20904001916783735	Spurious	Non-specific	26	-0.10385084235948214	0.258662568827199	0.20904001916783735	Spurious	Non-specific		-0.16005362195019904	0.06838806188945828	0.18525068299409364	Spurious	Specific	26	-0.13053569912771645	0.25795286227008113	0.23455255978280978	Spurious	Non-specific	26	-0.13053569912771645	0.25795286227008113	0.23455255978280978	Spurious	Non-specific		-0.19717260239494272	0.03346601346124137	0.21176765377399986	Spurious	Specific	26	-0.09450291507938723	0.18578294362571518	0.190318862376994	Spurious	Non-specific	26	-0.12337386958869673	0.1789136411168308	0.1849108039014112	Spurious	Non-specific		-0.15459987714525633	0.09545567656904723	0.24603883337263308	Spurious	Specific
			2004	200401	F229	1		5	rat		Long Evans	f	257	310	m	y	y	n	n		n/a	n/a	n/a	Bruker		y	GE-EPI	1500	15		0,4			sub-0200401_ses-1_run-5	_split_name_sub-0200401_ses-1_run-5_task-rest_bold	430	/project/4180000.36/awake/bids/rat_complete/sub-0200401/ses-1/func/sub-0200401_ses-1_run-5_task-rest_bold.nii.gz	func_func_sub-0200401_ses-1_run-5_task-rest_bold_431.png	0.4	0.4	0.4	false	20.489383131652197	0.05813214534329393	0.014719750915665818	400	62	0.05209397450663684	0.06084227199906474	-0.13241056342700505	No	Spurious	62	0.05209397450663684	0.06084227199906474	-0.13241056342700505	No	Spurious		0.0938193254594317	0.04368633725472909	0.0008741765897579098	No	No	62	0.07035100284743993	0.08943045413831467	-0.13083774471725088	No	Spurious	62	0.07035100284743993	0.08943045413831467	-0.13083774471725088	No	Spurious		0.11275009300345812	0.0782133959839081	0.003389856049678485	Specific	No	62	0.020738707148406685	0.16593462032894613	-0.04072205008343317	Spurious	Spurious	62	-0.013879937439255011	0.106258655439257	-0.03098636388931422	Spurious	Spurious		0.12139103611545289	0.08302043814224574	-0.02731919051724696	Specific	No
